	tissue_id	age	gender
GSM330926	BTO:0000141		
GSM330927	BTO:0000141		
GSM330928	BTO:0000141		
GSM330915	BTO:0000141		
GSM330893	BTO:0000141		
GSM330882	BTO:0000141		
GSM330883	BTO:0000141		
GSM330884	BTO:0000141		
GSM330885	BTO:0000141		
GSM330886	BTO:0000141		
GSM330887	BTO:0000141		
GSM330888	BTO:0000141		
GSM330889	BTO:0000141		
GSM330890	BTO:0000141		
GSM330531	BTO:0000141		
GSM330892	BTO:0000141		
GSM330904	BTO:0000141		
GSM330894	BTO:0000141		
GSM330895	BTO:0000141		
GSM330896	BTO:0000141		
GSM330897	BTO:0000141		
GSM330898	BTO:0000141		
GSM330899	BTO:0000141		
GSM330900	BTO:0000141		
GSM330901	BTO:0000141		
GSM330902	BTO:0000141		
GSM330828	BTO:0000141		
GSM330891	BTO:0000141		
GSM330766	BTO:0000141		
GSM330754	BTO:0000141		
GSM330755	BTO:0000141		
GSM330756	BTO:0000141		
GSM330757	BTO:0000141		
GSM330758	BTO:0000141		
GSM330759	BTO:0000141		
GSM330760	BTO:0000141		
GSM330761	BTO:0000141		
GSM330762	BTO:0000141		
GSM330830	BTO:0000141		
GSM330765	BTO:0000141		
GSM330751	BTO:0000141		
GSM330767	BTO:0000141		
GSM330768	BTO:0000141		
GSM330769	BTO:0000141		
GSM330770	BTO:0000141		
GSM330771	BTO:0000141		
GSM330772	BTO:0000141		
GSM330773	BTO:0000141		
GSM330774	BTO:0000141		
GSM330775	BTO:0000141		
GSM330763	BTO:0000141		
GSM330740	BTO:0000141		
GSM330729	BTO:0000141		
GSM330730	BTO:0000141		
GSM330731	BTO:0000141		
GSM330732	BTO:0000141		
GSM330733	BTO:0000141		
GSM330734	BTO:0000141		
GSM330735	BTO:0000141		
GSM330736	BTO:0000141		
GSM330737	BTO:0000141		
GSM330753	BTO:0000141		
GSM330739	BTO:0000141		
GSM330752	BTO:0000141		
GSM330741	BTO:0000141		
GSM330742	BTO:0000141		
GSM330743	BTO:0000141		
GSM330744	BTO:0000141		
GSM330745	BTO:0000141		
GSM330746	BTO:0000141		
GSM330747	BTO:0000141		
GSM330748	BTO:0000141		
GSM330750	BTO:0000141		
GSM330778	BTO:0000141		
GSM330738	BTO:0000141		
GSM330817	BTO:0000141		
GSM330776	BTO:0000141		
GSM330807	BTO:0000141		
GSM330808	BTO:0000141		
GSM330809	BTO:0000141		
GSM330810	BTO:0000141		
GSM330811	BTO:0000141		
GSM330812	BTO:0000141		
GSM330813	BTO:0000141		
GSM330814	BTO:0000141		
GSM330805	BTO:0000141		
GSM330816	BTO:0000141		
GSM330804	BTO:0000141		
GSM330818	BTO:0000141		
GSM330819	BTO:0000141		
GSM330820	BTO:0000141		
GSM330821	BTO:0000141		
GSM330822	BTO:0000141		
GSM330823	BTO:0000141		
GSM330824	BTO:0000141		
GSM330825	BTO:0000141		
GSM330827	BTO:0000141		
GSM330728	BTO:0000141		
GSM330815	BTO:0000141		
GSM330791	BTO:0000141		
GSM330829	BTO:0000141		
GSM330780	BTO:0000141		
GSM330781	BTO:0000141		
GSM330782	BTO:0000141		
GSM330784	BTO:0000141		
GSM330785	BTO:0000141		
GSM330786	BTO:0000141		
GSM330787	BTO:0000141		
GSM330788	BTO:0000141		
GSM330806	BTO:0000141		
GSM330790	BTO:0000141		
GSM330777	BTO:0000141		
GSM330792	BTO:0000141		
GSM330793	BTO:0000141		
GSM330796	BTO:0000141		
GSM330797	BTO:0000141		
GSM330798	BTO:0000141		
GSM330799	BTO:0000141		
GSM330800	BTO:0000141		
GSM330801	BTO:0000141		
GSM330802	BTO:0000141		
GSM330803	BTO:0000141		
GSM330789	BTO:0000141		
GSM330462	BTO:0000141		
GSM330471	BTO:0000141		
GSM330470	BTO:0000141		
GSM330469	BTO:0000141		
GSM330468	BTO:0000141		
GSM330467	BTO:0000141		
GSM330466	BTO:0000141		
GSM330465	BTO:0000141		
GSM330451	BTO:0000141		
GSM330463	BTO:0000141		
GSM330475	BTO:0000141		
GSM330461	BTO:0000141		
GSM330460	BTO:0000141		
GSM330458	BTO:0000141		
GSM330408	BTO:0000141		
GSM330456	BTO:0000141		
GSM330455	BTO:0000141		
GSM330495	BTO:0000141		
GSM330464	BTO:0000141		
GSM330484	BTO:0000141		
GSM330494	BTO:0000141		
GSM330493	BTO:0000141		
GSM330492	BTO:0000141		
GSM330491	BTO:0000141		
GSM330490	BTO:0000141		
GSM330488	BTO:0000141		
GSM330487	BTO:0000141		
GSM330472	BTO:0000141		
GSM330485	BTO:0000141		
GSM330473	BTO:0000141		
GSM330483	BTO:0000141		
GSM330482	BTO:0000141		
GSM330481	BTO:0000141		
GSM330480	BTO:0000141		
GSM330479	BTO:0000141		
GSM330478	BTO:0000141		
GSM330477	BTO:0000141		
GSM330450	BTO:0000141		
GSM330486	BTO:0000141		
GSM330412	BTO:0000141		
GSM330428	BTO:0000141		
GSM330427	BTO:0000141		
GSM330426	BTO:0000141		
GSM330425	BTO:0000141		
GSM330424	BTO:0000141		
GSM330423	BTO:0000141		
GSM330409	BTO:0000141		
GSM330452	BTO:0000141		
GSM330411	BTO:0000141		
GSM330431	BTO:0000141		
GSM330413	BTO:0000141		
GSM330414	BTO:0000141		
GSM330415	BTO:0000141		
GSM330416	BTO:0000141		
GSM330420	BTO:0000141		
GSM330421	BTO:0000141		
GSM330422	BTO:0000141		
GSM330410	BTO:0000141		
GSM330439	BTO:0000141		
GSM330449	BTO:0000141		
GSM330448	BTO:0000141		
GSM330447	BTO:0000141		
GSM330445	BTO:0000141		
GSM330444	BTO:0000141		
GSM330443	BTO:0000141		
GSM330442	BTO:0000141		
GSM330429	BTO:0000141		
GSM330440	BTO:0000141		
GSM330430	BTO:0000141		
GSM330438	BTO:0000141		
GSM330437	BTO:0000141		
GSM330436	BTO:0000141		
GSM330435	BTO:0000141		
GSM330434	BTO:0000141		
GSM330433	BTO:0000141		
GSM330432	BTO:0000141		
GSM330476	BTO:0000141		
GSM330441	BTO:0000141		
GSM330396	BTO:0000141		
GSM330527	BTO:0000141		
GSM330529	BTO:0000141		
GSM330530	BTO:0000141		
GSM330406	BTO:0000141		
GSM330405	BTO:0000141		
GSM330403	BTO:0000141		
GSM330401	BTO:0000141		
GSM330400	BTO:0000141		
GSM330399	BTO:0000141		
GSM330526	BTO:0000141		
GSM330397	BTO:0000141		
GSM330404	BTO:0000141		
GSM330395	BTO:0000141		
GSM330394	BTO:0000141		
GSM330392	BTO:0000141		
GSM330391	BTO:0000141		
GSM330390	BTO:0000141		
GSM330389	BTO:0000141		
GSM330388	BTO:0000141		
GSM330387	BTO:0000141		
GSM330496	BTO:0000141		
GSM330474	BTO:0000141		
GSM330398	BTO:0000141		
GSM330504	BTO:0000141		
GSM330497	BTO:0000141		
GSM330498	BTO:0000141		
GSM330499	BTO:0000141		
GSM330500	BTO:0000141		
GSM330402	BTO:0000141		
GSM330503	BTO:0000141		
GSM330524	BTO:0000141		
GSM330505	BTO:0000141		
GSM330506	BTO:0000141		
GSM330508	BTO:0000141		
GSM330512	BTO:0000141		
GSM330513	BTO:0000141		
GSM330520	BTO:0000141		
GSM330502	BTO:0000141		
GSM330514	BTO:0000141		
GSM330459	BTO:0000141		
GSM330523	BTO:0000141		
GSM330519	BTO:0000141		
GSM330518	BTO:0000141		
GSM330517	BTO:0000141		
GSM330515	BTO:0000141		
GSM330522	BTO:0000141		
GSM1361692	BTO:0000141		
GSM1361682	BTO:0000141		
GSM1361688	BTO:0000141		
GSM1361691	BTO:0000141		
GSM1361679	BTO:0000141		
GSM1361690	BTO:0000141		
GSM1361689	BTO:0000141		
GSM1361687	BTO:0000141		
GSM1361686	BTO:0000141		
GSM1361685	BTO:0000141		
GSM1361683	BTO:0000141		
GSM1361681	BTO:0000141		
GSM1361680	BTO:0000141		
GSM1361699	BTO:0000141		
GSM1361693	BTO:0000141		
GSM1361684	BTO:0000141		
GSM1361707	BTO:0000141		
GSM1361694	BTO:0000141		
GSM1361697	BTO:0000141		
GSM1361710	BTO:0000141		
GSM1361708	BTO:0000141		
GSM1361706	BTO:0000141		
GSM1361705	BTO:0000141		
GSM1361704	BTO:0000141		
GSM1361702	BTO:0000141		
GSM1361701	BTO:0000141		
GSM1361695	BTO:0000141		
GSM1361700	BTO:0000141		
GSM1361698	BTO:0000141		
GSM1361703	BTO:0000141		
GSM1361696	BTO:0000141		
GSM1361709	BTO:0000141		
GSM331427	BTO:0000141		
GSM331421	BTO:0000141		
GSM331422	BTO:0000141		
GSM331424	BTO:0000141		
GSM331426	BTO:0000141		
GSM331420	BTO:0000141		
GSM331410	BTO:0000141		
GSM331425	BTO:0000141		
GSM331419	BTO:0000141		
GSM331418	BTO:0000141		
GSM331417	BTO:0000141		
GSM331416	BTO:0000141		
GSM331414	BTO:0000141		
GSM331413	BTO:0000141		
GSM331428	BTO:0000141		
GSM331411	BTO:0000141		
GSM331441	BTO:0000141		
GSM331409	BTO:0000141		
GSM331412	BTO:0000141		
GSM331443	BTO:0000141		
GSM331408	BTO:0000141		
GSM331396	BTO:0000141		
GSM331452	BTO:0000141		
GSM331450	BTO:0000141		
GSM331448	BTO:0000141		
GSM331447	BTO:0000141		
GSM331446	BTO:0000141		
GSM331439	BTO:0000141		
GSM331444	BTO:0000141		
GSM331429	BTO:0000141		
GSM331442	BTO:0000141		
GSM331440	BTO:0000141		
GSM331438	BTO:0000141		
GSM331436	BTO:0000141		
GSM331434	BTO:0000141		
GSM331432	BTO:0000141		
GSM331431	BTO:0000141		
GSM331430	BTO:0000141		
GSM331445	BTO:0000141		
GSM331380	BTO:0000141		
GSM331407	BTO:0000141		
GSM331377	BTO:0000141		
GSM331379	BTO:0000141		
GSM331381	BTO:0000141		
GSM331382	BTO:0000141		
GSM331383	BTO:0000141		
GSM331384	BTO:0000141		
GSM331385	BTO:0000141		
GSM331386	BTO:0000141		
GSM331387	BTO:0000141		
GSM331388	BTO:0000141		
GSM331389	BTO:0000141		
GSM331390	BTO:0000141		
GSM331391	BTO:0000141		
GSM331399	BTO:0000141		
GSM331406	BTO:0000141		
GSM331405	BTO:0000141		
GSM331402	BTO:0000141		
GSM331401	BTO:0000141		
GSM331404	BTO:0000141		
GSM331400	BTO:0000141		
GSM331403	BTO:0000141		
GSM331393	BTO:0000141		
GSM331397	BTO:0000141		
GSM331395	BTO:0000141		
GSM331378	BTO:0000141		
GSM710848	BTO:0000141		
GSM710933	BTO:0000141		
GSM710932	BTO:0000141		
GSM710838	BTO:0000141		
GSM710840	BTO:0000141		
GSM710842	BTO:0000141		
GSM710934	BTO:0000141		
GSM710847	BTO:0000141		
GSM710931	BTO:0000141		
GSM710850	BTO:0000141		
GSM710844	BTO:0000141		
GSM710935	BTO:0000141		
GSM540071	BTO:0000141		
GSM540072	BTO:0000141		
GSM540073	BTO:0000141		
GSM540070	BTO:0000141		
GSM329409	BTO:0000141		
GSM329411	BTO:0000141		
GSM329412	BTO:0000141		
GSM329413	BTO:0000141		
GSM329408	BTO:0000141		
GSM329407	BTO:0000141		
GSM329410	BTO:0000141		
GSM329414	BTO:0000141		
GSM329416	BTO:0000141		
GSM329418	BTO:0000141		
GSM329419	BTO:0000141		
GSM329415	BTO:0000141		
GSM331544	BTO:0000141		
GSM331537	BTO:0000141		
GSM331536	BTO:0000141		
GSM331535	BTO:0000141		
GSM331534	BTO:0000141		
GSM331533	BTO:0000141		
GSM331532	BTO:0000141		
GSM331538	BTO:0000141		
GSM331634	BTO:0000141		
GSM331553	BTO:0000141		
GSM331552	BTO:0000141		
GSM331554	BTO:0000141		
GSM331555	BTO:0000141		
GSM331556	BTO:0000141		
GSM331557	BTO:0000141		
GSM331551	BTO:0000141		
GSM331542	BTO:0000141		
GSM331549	BTO:0000141		
GSM331539	BTO:0000141		
GSM331531	BTO:0000141		
GSM331548	BTO:0000141		
GSM331547	BTO:0000141		
GSM331546	BTO:0000141		
GSM331545	BTO:0000141		
GSM331543	BTO:0000141		
GSM331541	BTO:0000141		
GSM331540	BTO:0000141		
GSM331550	BTO:0000141		
GSM331653	BTO:0000141		
GSM331644	BTO:0000141		
GSM331645	BTO:0000141		
GSM331646	BTO:0000141		
GSM331647	BTO:0000141		
GSM331648	BTO:0000141		
GSM331649	BTO:0000141		
GSM331650	BTO:0000141		
GSM331632	BTO:0000141		
GSM331652	BTO:0000141		
GSM331641	BTO:0000141		
GSM331654	BTO:0000141		
GSM331655	BTO:0000141		
GSM331656	BTO:0000141		
GSM331657	BTO:0000141		
GSM331658	BTO:0000141		
GSM331659	BTO:0000141		
GSM331524	BTO:0000141		
GSM331523	BTO:0000141		
GSM331651	BTO:0000141		
GSM331558	BTO:0000141		
GSM331529	BTO:0000141		
GSM331528	BTO:0000141		
GSM331527	BTO:0000141		
GSM331526	BTO:0000141		
GSM331525	BTO:0000141		
GSM331627	BTO:0000141		
GSM331628	BTO:0000141		
GSM331629	BTO:0000141		
GSM331643	BTO:0000141		
GSM331631	BTO:0000141		
GSM331642	BTO:0000141		
GSM331633	BTO:0000141		
GSM331623	BTO:0000141		
GSM331635	BTO:0000141		
GSM331636	BTO:0000141		
GSM331637	BTO:0000141		
GSM331639	BTO:0000141		
GSM331640	BTO:0000141		
GSM331530	BTO:0000141		
GSM331630	BTO:0000141		
GSM331583	BTO:0000141		
GSM331625	BTO:0000141		
GSM331607	BTO:0000141		
GSM331589	BTO:0000141		
GSM331588	BTO:0000141		
GSM331587	BTO:0000141		
GSM331586	BTO:0000141		
GSM331606	BTO:0000141		
GSM331584	BTO:0000141		
GSM331591	BTO:0000141		
GSM331582	BTO:0000141		
GSM331581	BTO:0000141		
GSM331580	BTO:0000141		
GSM331579	BTO:0000141		
GSM331578	BTO:0000141		
GSM331577	BTO:0000141		
GSM331585	BTO:0000141		
GSM331592	BTO:0000141		
GSM331596	BTO:0000141		
GSM331522	BTO:0000141		
GSM331501	BTO:0000141		
GSM331598	BTO:0000141		
GSM331595	BTO:0000141		
GSM331599	BTO:0000141		
GSM331590	BTO:0000141		
GSM331593	BTO:0000141		
GSM331609	BTO:0000141		
GSM331600	BTO:0000141		
GSM331601	BTO:0000141		
GSM331602	BTO:0000141		
GSM331603	BTO:0000141		
GSM331604	BTO:0000141		
GSM331605	BTO:0000141		
GSM331594	BTO:0000141		
GSM331566	BTO:0000141		
GSM331574	BTO:0000141		
GSM331573	BTO:0000141		
GSM331572	BTO:0000141		
GSM331571	BTO:0000141		
GSM331570	BTO:0000141		
GSM331569	BTO:0000141		
GSM331576	BTO:0000141		
GSM331567	BTO:0000141		
GSM331597	BTO:0000141		
GSM331565	BTO:0000141		
GSM331564	BTO:0000141		
GSM331563	BTO:0000141		
GSM331562	BTO:0000141		
GSM331561	BTO:0000141		
GSM331560	BTO:0000141		
GSM331568	BTO:0000141		
GSM331617	BTO:0000141		
GSM331559	BTO:0000141		
GSM331610	BTO:0000141		
GSM331611	BTO:0000141		
GSM331612	BTO:0000141		
GSM331613	BTO:0000141		
GSM331614	BTO:0000141		
GSM331575	BTO:0000141		
GSM331616	BTO:0000141		
GSM331626	BTO:0000141		
GSM331618	BTO:0000141		
GSM331619	BTO:0000141		
GSM331620	BTO:0000141		
GSM331621	BTO:0000141		
GSM331622	BTO:0000141		
GSM331624	BTO:0000141		
GSM331608	BTO:0000141		
GSM331615	BTO:0000141		
GSM331479	BTO:0000141		
GSM331470	BTO:0000141		
GSM331472	BTO:0000141		
GSM331473	BTO:0000141		
GSM331474	BTO:0000141		
GSM331475	BTO:0000141		
GSM331476	BTO:0000141		
GSM331486	BTO:0000141		
GSM331478	BTO:0000141		
GSM331466	BTO:0000141		
GSM331480	BTO:0000141		
GSM331481	BTO:0000141		
GSM331482	BTO:0000141		
GSM331483	BTO:0000141		
GSM331484	BTO:0000141		
GSM331485	BTO:0000141		
GSM331477	BTO:0000141		
GSM331459	BTO:0000141		
GSM331521	BTO:0000141		
GSM331503	BTO:0000141		
GSM331453	BTO:0000141		
GSM331454	BTO:0000141		
GSM331455	BTO:0000141		
GSM331456	BTO:0000141		
GSM331468	BTO:0000141		
GSM331458	BTO:0000141		
GSM331467	BTO:0000141		
GSM331460	BTO:0000141		
GSM331461	BTO:0000141		
GSM331462	BTO:0000141		
GSM331463	BTO:0000141		
GSM331464	BTO:0000141		
GSM331465	BTO:0000141		
GSM331471	BTO:0000141		
GSM331457	BTO:0000141		
GSM331514	BTO:0000141		
GSM331505	BTO:0000141		
GSM331506	BTO:0000141		
GSM331507	BTO:0000141		
GSM331508	BTO:0000141		
GSM331509	BTO:0000141		
GSM331510	BTO:0000141		
GSM331511	BTO:0000141		
GSM331504	BTO:0000141		
GSM331513	BTO:0000141		
GSM331518	BTO:0000141		
GSM331515	BTO:0000141		
GSM331516	BTO:0000141		
GSM331517	BTO:0000141		
GSM331487	BTO:0000141		
GSM331519	BTO:0000141		
GSM331469	BTO:0000141		
GSM331520	BTO:0000141		
GSM331512	BTO:0000141		
GSM331491	BTO:0000141		
GSM331488	BTO:0000141		
GSM331490	BTO:0000141		
GSM331492	BTO:0000141		
GSM331493	BTO:0000141		
GSM331494	BTO:0000141		
GSM331495	BTO:0000141		
GSM331496	BTO:0000141		
GSM331498	BTO:0000141		
GSM331499	BTO:0000141		
GSM331500	BTO:0000141		
GSM331502	BTO:0000141		
GSM331497	BTO:0000141		
GSM331489	BTO:0000141		
GSM331703	BTO:0000141		
GSM331693	BTO:0000141		
GSM331694	BTO:0000141		
GSM331638	BTO:0000141		
GSM331695	BTO:0000141		
GSM331696	BTO:0000141		
GSM331697	BTO:0000141		
GSM331698	BTO:0000141		
GSM331699	BTO:0000141		
GSM331700	BTO:0000141		
GSM331702	BTO:0000141		
GSM331706	BTO:0000141		
GSM331692	BTO:0000141		
GSM331683	BTO:0000141		
GSM331705	BTO:0000141		
GSM331704	BTO:0000141		
GSM331701	BTO:0000141		
GSM331660	BTO:0000141		
GSM331707	BTO:0000141		
GSM331672	BTO:0000141		
GSM331676	BTO:0000141		
GSM331678	BTO:0000141		
GSM331679	BTO:0000141		
GSM331680	BTO:0000141		
GSM331685	BTO:0000141		
GSM331682	BTO:0000141		
GSM331691	BTO:0000141		
GSM331684	BTO:0000141		
GSM331677	BTO:0000141		
GSM331686	BTO:0000141		
GSM331687	BTO:0000141		
GSM331688	BTO:0000141		
GSM331689	BTO:0000141		
GSM331690	BTO:0000141		
GSM331681	BTO:0000141		
GSM331666	BTO:0000141		
GSM331670	BTO:0000141		
GSM331728	BTO:0000141		
GSM331729	BTO:0000141		
GSM331730	BTO:0000141		
GSM331731	BTO:0000141		
GSM331675	BTO:0000141		
GSM331663	BTO:0000141		
GSM331726	BTO:0000141		
GSM331665	BTO:0000141		
GSM331725	BTO:0000141		
GSM331668	BTO:0000141		
GSM331669	BTO:0000141		
GSM331661	BTO:0000141		
GSM331671	BTO:0000141		
GSM331732	BTO:0000141		
GSM331673	BTO:0000141		
GSM331674	BTO:0000141		
GSM331664	BTO:0000141		
GSM331718	BTO:0000141		
GSM331709	BTO:0000141		
GSM331710	BTO:0000141		
GSM331711	BTO:0000141		
GSM331712	BTO:0000141		
GSM331713	BTO:0000141		
GSM331714	BTO:0000141		
GSM331715	BTO:0000141		
GSM331727	BTO:0000141		
GSM331717	BTO:0000141		
GSM331708	BTO:0000141		
GSM331719	BTO:0000141		
GSM331720	BTO:0000141		
GSM331721	BTO:0000141		
GSM331722	BTO:0000141		
GSM331723	BTO:0000141		
GSM331662	BTO:0000141		
GSM331724	BTO:0000141		
GSM331716	BTO:0000141		
GSM677350	BTO:0000141	912	F
GSM677355	BTO:0000141	648	F
GSM677354	BTO:0000141	624	F
GSM677349	BTO:0000141	828	F
GSM677348	BTO:0000141	852	F
GSM677351	BTO:0000141	828	F
GSM677352	BTO:0000141	1080	F
GSM677353	BTO:0000141	828	F
GSM677356	BTO:0000141	468	F
GSM677357	BTO:0000141	624	F
GSM1125373	BTO:0000141		
GSM1125365	BTO:0000141		
GSM1125383	BTO:0000141		
GSM1125384	BTO:0000141		
GSM1125386	BTO:0000141		
GSM1125377	BTO:0000141		
GSM1125388	BTO:0000141		
GSM1125376	BTO:0000141		
GSM1125375	BTO:0000141		
GSM1125374	BTO:0000141		
GSM1125378	BTO:0000141		
GSM1125360	BTO:0000141		
GSM1125387	BTO:0000141		
GSM1125352	BTO:0000141		
GSM1125353	BTO:0000141		
GSM1125354	BTO:0000141		
GSM1125355	BTO:0000141		
GSM1125356	BTO:0000141		
GSM1125357	BTO:0000141		
GSM1125367	BTO:0000141		
GSM1125359	BTO:0000141		
GSM1125372	BTO:0000141		
GSM1125361	BTO:0000141		
GSM1125362	BTO:0000141		
GSM1125363	BTO:0000141		
GSM1125364	BTO:0000141		
GSM1125366	BTO:0000141		
GSM1125368	BTO:0000141		
GSM1125369	BTO:0000141		
GSM1125370	BTO:0000141		
GSM1125358	BTO:0000141		
GSM272500	BTO:0000141		
GSM272503	BTO:0000141		
GSM272546	BTO:0000141		
GSM272513	BTO:0000141		
GSM272542	BTO:0000141		
GSM272512	BTO:0000141		
GSM272506	BTO:0000141		
GSM272507	BTO:0000141		
GSM272508	BTO:0000141		
GSM272511	BTO:0000141		
GSM272541	BTO:0000141		
GSM272510	BTO:0000141		
GSM272514	BTO:0000141		
GSM272525	BTO:0000141		
GSM272573	BTO:0000141		
GSM272574	BTO:0000141		
GSM272575	BTO:0000141		
GSM272576	BTO:0000141		
GSM272537	BTO:0000141		
GSM272536	BTO:0000141		
GSM272535	BTO:0000141		
GSM272533	BTO:0000141		
GSM272532	BTO:0000141		
GSM272531	BTO:0000141		
GSM272530	BTO:0000141		
GSM272572	BTO:0000141		
GSM272527	BTO:0000141		
GSM272526	BTO:0000141		
GSM272523	BTO:0000141		
GSM272522	BTO:0000141		
GSM272521	BTO:0000141		
GSM272519	BTO:0000141		
GSM272518	BTO:0000141		
GSM272517	BTO:0000141		
GSM272516	BTO:0000141		
GSM272515	BTO:0000141		
GSM272509	BTO:0000141		
GSM272543	BTO:0000141		
GSM272544	BTO:0000141		
GSM272528	BTO:0000141		
GSM272553	BTO:0000141		
GSM272545	BTO:0000141		
GSM272547	BTO:0000141		
GSM272524	BTO:0000141		
GSM272571	BTO:0000141		
GSM272540	BTO:0000141		
GSM272549	BTO:0000141		
GSM272539	BTO:0000141		
GSM272552	BTO:0000141		
GSM272554	BTO:0000141		
GSM272555	BTO:0000141		
GSM272556	BTO:0000141		
GSM272557	BTO:0000141		
GSM272538	BTO:0000141		
GSM272570	BTO:0000141		
GSM272569	BTO:0000141		
GSM272568	BTO:0000141		
GSM272551	BTO:0000141		
GSM272566	BTO:0000141		
GSM272558	BTO:0000141		
GSM272564	BTO:0000141		
GSM272559	BTO:0000141		
GSM272562	BTO:0000141		
GSM272561	BTO:0000141		
GSM272560	BTO:0000141		
GSM272563	BTO:0000141		
GSM272567	BTO:0000141		
GSM329766	BTO:0000141		
GSM329765	BTO:0000141		
GSM329764	BTO:0000141		
GSM329729	BTO:0000141		
GSM329728	BTO:0000141		
GSM329762	BTO:0000141		
GSM329761	BTO:0000141		
GSM329757	BTO:0000141		
GSM329758	BTO:0000141		
GSM329760	BTO:0000141		
GSM329759	BTO:0000141		
GSM329726	BTO:0000141		
GSM329779	BTO:0000141		
GSM329767	BTO:0000141		
GSM329727	BTO:0000141		
GSM329775	BTO:0000141		
GSM329730	BTO:0000141		
GSM329756	BTO:0000141		
GSM329782	BTO:0000141		
GSM329781	BTO:0000141		
GSM329778	BTO:0000141		
GSM329777	BTO:0000141		
GSM329776	BTO:0000141		
GSM329768	BTO:0000141		
GSM329774	BTO:0000141		
GSM329773	BTO:0000141		
GSM329772	BTO:0000141		
GSM329771	BTO:0000141		
GSM329770	BTO:0000141		
GSM329769	BTO:0000141		
GSM329832	BTO:0000141		
GSM329731	BTO:0000141		
GSM329738	BTO:0000141		
GSM329722	BTO:0000141		
GSM329737	BTO:0000141		
GSM329736	BTO:0000141		
GSM329735	BTO:0000141		
GSM329732	BTO:0000141		
GSM329733	BTO:0000141		
GSM329724	BTO:0000141		
GSM329720	BTO:0000141		
GSM329719	BTO:0000141		
GSM329718	BTO:0000141		
GSM329717	BTO:0000141		
GSM329491	BTO:0000141		
GSM329490	BTO:0000141		
GSM329721	BTO:0000141		
GSM329746	BTO:0000141		
GSM329754	BTO:0000141		
GSM329725	BTO:0000141		
GSM329752	BTO:0000141		
GSM329751	BTO:0000141		
GSM329750	BTO:0000141		
GSM329749	BTO:0000141		
GSM329723	BTO:0000141		
GSM329747	BTO:0000141		
GSM329740	BTO:0000141		
GSM329745	BTO:0000141		
GSM329744	BTO:0000141		
GSM329743	BTO:0000141		
GSM329742	BTO:0000141		
GSM329741	BTO:0000141		
GSM329755	BTO:0000141		
GSM329748	BTO:0000141		
GSM330276	BTO:0000141		
GSM330286	BTO:0000141		
GSM330285	BTO:0000141		
GSM330284	BTO:0000141		
GSM330282	BTO:0000141		
GSM330281	BTO:0000141		
GSM330280	BTO:0000141		
GSM330268	BTO:0000141		
GSM330278	BTO:0000141		
GSM330289	BTO:0000141		
GSM330275	BTO:0000141		
GSM330274	BTO:0000141		
GSM330273	BTO:0000141		
GSM330272	BTO:0000141		
GSM330271	BTO:0000141		
GSM330270	BTO:0000141		
GSM330231	BTO:0000141		
GSM330279	BTO:0000141		
GSM330296	BTO:0000141		
GSM330305	BTO:0000141		
GSM330304	BTO:0000141		
GSM330303	BTO:0000141		
GSM330302	BTO:0000141		
GSM330301	BTO:0000141		
GSM330300	BTO:0000141		
GSM330299	BTO:0000141		
GSM330287	BTO:0000141		
GSM330297	BTO:0000141		
GSM330288	BTO:0000141		
GSM330295	BTO:0000141		
GSM330294	BTO:0000141		
GSM330293	BTO:0000141		
GSM330292	BTO:0000141		
GSM330291	BTO:0000141		
GSM330290	BTO:0000141		
GSM330267	BTO:0000141		
GSM330298	BTO:0000141		
GSM330239	BTO:0000141		
GSM330247	BTO:0000141		
GSM330246	BTO:0000141		
GSM330245	BTO:0000141		
GSM330244	BTO:0000141		
GSM330243	BTO:0000141		
GSM330242	BTO:0000141		
GSM330269	BTO:0000141		
GSM330240	BTO:0000141		
GSM330250	BTO:0000141		
GSM330238	BTO:0000141		
GSM330237	BTO:0000141		
GSM330236	BTO:0000141		
GSM330235	BTO:0000141		
GSM330234	BTO:0000141		
GSM330233	BTO:0000141		
GSM330232	BTO:0000141		
GSM330241	BTO:0000141		
GSM330257	BTO:0000141		
GSM330266	BTO:0000141		
GSM330265	BTO:0000141		
GSM330264	BTO:0000141		
GSM330263	BTO:0000141		
GSM330262	BTO:0000141		
GSM330261	BTO:0000141		
GSM330260	BTO:0000141		
GSM330248	BTO:0000141		
GSM330258	BTO:0000141		
GSM330249	BTO:0000141		
GSM330256	BTO:0000141		
GSM330255	BTO:0000141		
GSM330254	BTO:0000141		
GSM330253	BTO:0000141		
GSM330252	BTO:0000141		
GSM330251	BTO:0000141		
GSM330308	BTO:0000141		
GSM330259	BTO:0000141		
GSM330359	BTO:0000141		
GSM330367	BTO:0000141		
GSM330366	BTO:0000141		
GSM330365	BTO:0000141		
GSM330364	BTO:0000141		
GSM330363	BTO:0000141		
GSM330362	BTO:0000141		
GSM330306	BTO:0000141		
GSM330360	BTO:0000141		
GSM330370	BTO:0000141		
GSM330358	BTO:0000141		
GSM330357	BTO:0000141		
GSM330356	BTO:0000141		
GSM329830	BTO:0000141		
GSM330354	BTO:0000141		
GSM329784	BTO:0000141		
GSM330352	BTO:0000141		
GSM330361	BTO:0000141		
GSM330377	BTO:0000141		
GSM330386	BTO:0000141		
GSM330385	BTO:0000141		
GSM330384	BTO:0000141		
GSM330383	BTO:0000141		
GSM330382	BTO:0000141		
GSM330381	BTO:0000141		
GSM330380	BTO:0000141		
GSM330368	BTO:0000141		
